pdf,citation_text,context,classification,case_name,plaintiff,defendant,volume,reporter,page,court,year,month,day,docket_number,is_westlaw,wl_number,review_reason,v_status,v_confidence,v_url,v_matched_name,v_git_hash,qc_status,qc_notes,
Button_v._Mccawley_USA_4_February_2026.pdf,"Button v. Jimison, No. 25-cv-05622, 2025 WL 2958545 (W.D. Wash. Oct. 17, 2025)","... (""Plaintiffs object to various findings that Judge Parker did not make . . . . In addition, Plaintiffs seem to present quotations from cases that do not exist.""); Button v. Jimison, No. 25-cv-05622, 2025 WL 2958545, at *2 (W.D. Wash. Oct. 17, 2025) (""The Court advises Plaintiffs that they are re",uncertain,Button v. Jimison,Button,Jimison,2025,WL,2958545,wawd,2025,10,17,25-cv-05622,TRUE,2958545,,LIKELY_REAL,0.95,https://www.courtlistener.com/docket/70836287/17/button-v-jimison/,Button v. Jimison,e697e44,approved,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Carpenter v. Bd. of Regents of Univ. of Wisconsin Sys., 728 F.2d 911 (7th Cir. 1984)","...ty would-be tenants from seeking these rentals? If so, it is inconsistent with Hobbs's own experience: he did pursue the above- cap rental. See Carpenter v. Bd. of Regents of Univ. of Wisconsin Sys., 728 F.2d 911, 915 (7th Cir. 1984) (""plaintiff in a disparate impact case must show that he or she",likely_real,Carpenter v. Board. of Regents of University. of Wisconsin Sys.,Carpenter,Board. of Regents of University. of Wisconsin Sys.,728,F.2d,911,ca7,1984,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/431868/dr-joseph-carpenter-v-board-of-regents-of-the-university-of-wisconsin/,Dr. Joseph Carpenter v. Board of Regents of the University of Wisconsin System,fbdbb4a,approved,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Fagundes v. Charter Builders, Inc., 2008 WL 268977 (N.D. Cal. Jan. 29, 2008)","...WL 1444434, at *14 (N.D. Iowa May 20, 2025) (quoting Weiss v. 2100 Condo. Ass'n, Inc., 941 F. Supp. 2d 1337, 1344–45 (S.D. Fla. 2013) (collecting cases)). See also Fagundes v. Charter Builders, Inc., 2008 WL 268977 at *6 (N.D. Cal. Jan. 29, 2008) (""request for construction or repair is not action",likely_real,"Fagundes v. Charter Builders, Inc.",Fagundes,"Charter Builders, Inc.",2008,WL,268977,cand,2008,1,29,,TRUE,268977,,LIKELY_REAL,0.9,https://www.courtlistener.com/docket/5793562/104/fagundes-v-charter-builders-inc/,"Fagundes v. Charter Builders, Inc.",a0a9afc,approved,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Oconomowoc Residential Programs v. City of Milwaukee, 300 F.3d 775 (7th Cir. 2002)","... ""rules, policies, practices, or services"" include zoning ordinances, parking restrictions, and no-pets policies—not unit maintenance. See, e.g., Oconomowoc Residential Programs v. City of Milwaukee, 300 F.3d 775, 785 (7th Cir. 2002); Jankowski Lee & Assocs. v. Cisneros, 91 F.3d 891, 896 (7th Cir",likely_real,Oconomowoc Residential Programs v. City of Milwaukee,Oconomowoc Residential Programs,City of Milwaukee,300,F.3d,775,ca7,2002,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/2995800/oconomowoc-residential-programs-inc-v-city-of-milwaukee/,"Oconomowoc Residential Programs, Inc. v. City of Milwaukee",3fbf7a8,approved,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Jankowski Lee & Assocs. v. Cisneros, 91 F.3d 891 (7th Cir. 1996)","...rking restrictions, and no-pets policies—not unit maintenance. See, e.g., Oconomowoc Residential Programs v. City of Milwaukee, 300 F.3d 775, 785 (7th Cir. 2002); Jankowski Lee & Assocs. v. Cisneros, 91 F.3d 891, 896 (7th Cir. 1996); Bronk v. Ineichen, 54 F.3d 425, 429 (7th Cir. 1995). [Id.] Hobb",likely_real,Jankowski Lee & Assocs. v. Cisneros,Jankowski Lee & Assocs.,Cisneros,91,F.3d,891,ca7,1996,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/7038055/jankowski-lee-associates-v-cisneros/,Jankowski Lee & Associates v. Cisneros,3fbf7a8,approved,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Bronk v. Ineichen, 54 F.3d 425 (7th Cir. 1995)","...ntenance. See, e.g., Oconomowoc Residential Programs v. City of Milwaukee, 300 F.3d 775, 785 (7th Cir. 2002); Jankowski Lee & Assocs. v. Cisneros, 91 F.3d 891, 896 (7th Cir. 1996); Bronk v. Ineichen, 54 F.3d 425, 429 (7th Cir. 1995). [Id.] Hobbs therefore failed to satisfy the final element of th",likely_real,Bronk v. Ineichen,Bronk,Ineichen,54,F.3d,425,ca7,1995,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/695568/alisha-bronk-and-monica-jay-v-bernhard-ineichen/,Alisha Bronk and Monica Jay v. Bernhard Ineichen,3fbf7a8,approved,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Hunt v. Aimco Props., L.P., 814 F.3d 1213 (11th Cir. 2016)","...ange how they provide that service—i.e., by doing so faster—he alleges an accommodation. So, too, is it an accommodation to request reprieve from eviction enforcement. See Hunt v. Aimco Props., L.P., 814 F.3d 1213, 1226 (11th Cir. 2016) (characterizing plaintiff's request for non-enforcement of n",likely_real,"Hunt v. Aimco Props., L.P.",Hunt,"Aimco Props., L.P.",814,F.3d,1213,ca11,2016,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/3178616/dyan-hunt-v-aimco-properties-lp/,"Dyan Hunt v. Aimco Properties, L.P.",a0a9afc,approved,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Herndon v. Hous. Auth. of S. Bend, Indiana, 670 F. App'x 417 (7th Cir. 2016)","...a motion to dismiss and should be left for a later stage of the proceedings."" Reyes v. Fairfield Props., 661 F. Supp. 2d 249, 267 (E.D.N.Y. 2009). See also Herndon v. Hous. Auth. of S. Bend, Indiana, 670 F. App'x 417, 419 (7th Cir. 2016) (confirming that he need only allege retaliation, not prove",likely_real,"Herndon v. Hous. Auth. of S. Bend, Indiana",Herndon,"Hous. Auth. of S. Bend, Indiana",670,F. App'x,417,ca7,2016,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/4320699/cynthia-herndon-v-housing-authority-of-south-ben/,Cynthia Herndon v. Housing Authority of South Ben,a0a9afc,approved,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Thomas v. Neenah Joint Sch. Dist., 74 F.4th 521 (7th Cir. 2023)","...t his mobility."" [Id. ¶ 11.] He notified Landlord 1 The court accepts as true plaintiff's well-pleaded allegations and draws all reasonable inferences in her favor. Thomas v. Neenah Joint Sch. Dist., 74 F.4th 521, 522 (7th Cir. 2023). 1 Defendants of his disability and requested the following acc",uncertain,Thomas v. Neenah Joint School. District.,Thomas,Neenah Joint School. District.,74,F.4th,521,ca7,2023,,,,FALSE,,,,,,,,,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Glass v. Foley & Lardner LLP, 2025 WL 3079280 (W.D. Wis. Nov. 4, 2025)","...tions, however, the court would be remiss if it did not re-emphasize that litigants who cite non-existent cases—or who otherwise hallucinate citations—may be sanctioned. Glass v. Foley & Lardner LLP, 2025 WL 3079280, at *1 (W.D. Wis. Nov. 4, 2025) (""pitfalls of submitting court filings that conta",uncertain,Glass v. Foley & Lardner LLP,Glass,Foley & Lardner LLP,2025,WL,3079280,wiwd,2025,11,4,,TRUE,3079280,,POSSIBLE_MATCH,0.7436,https://www.courtlistener.com/docket/69584955/32/glass-todd-v-foley-lardner-llp/,"Glass, Todd v. Foley & Lardner, LLP",cc46446,approved,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Russell v. Zimmer, Inc., 82 F.4th 564 (7th Cir. 2023)","...e ""plausible, rather than merely speculative,"" which requires him to allege ""just enough details about the subject matter of the case to present a story that holds together."" Russell v. Zimmer, Inc., 82 F.4th 564, 570–71 (7th Cir. 2023) (cleaned up). Although the court takes well- pleaded factual",uncertain,"Russell v. Zimmer, Inc.",Russell,"Zimmer, Inc.",82,F.4th,564,ca7,2023,,,,FALSE,,,VERIFIED,1.0,https://www.courtlistener.com/opinion/9427503/thomas-a-russell-v-zimmer-inc/,"Thomas A. Russell v. Zimmer, Inc.",e697e44,,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Ashcroft v. Iqbal, 556 U.S. 662 (U.S. 2021)","..., 82 F.4th 564, 570–71 (7th Cir. 2023) (cleaned up). Although the court takes well- pleaded factual allegations as true, conclusory allegations are insufficient to avoid dismissal. Ashcroft v. Iqbal, 556 U.S. 662, 678 (2009). Pro se complaints are construed ""generously,"" and reviewed ""by substanc",uncertain,Ashcroft v. Iqbal,Ashcroft,Iqbal,556,U.S.,662,usjc,2021,,,,FALSE,,,VERIFIED,1.0,https://www.courtlistener.com/opinion/145875/ashcroft-v-iqbal/,Ashcroft v. Iqbal,e697e44,duplicate,duplicate of prior citation,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"United States v. Hassebrock, 21 F.4th 494 (7th Cir. 2021)","...ns are insufficient to avoid dismissal. Ashcroft v. Iqbal, 556 U.S. 662, 678 (2009). Pro se complaints are construed ""generously,"" and reviewed ""by substance, not label,"" United States v. Hassebrock, 21 F.4th 494, 498 (7th Cir. 2021); United States v. Sutton, 962 F.3d 979, 984 (7th Cir. 2020). II",uncertain,United States v. Hassebrock,United States,Hassebrock,21,F.4th,494,ca7,2021,,,,FALSE,,,VERIFIED,1.0,https://www.courtlistener.com/opinion/5311689/united-states-v-orvil-hassebrock/,United States v. Orvil Hassebrock,e697e44,approved,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"United States v. Sutton, 962 F.3d 979 (7th Cir. 2020)","...56 U.S. 662, 678 (2009). Pro se complaints are construed ""generously,"" and reviewed ""by substance, not label,"" United States v. Hassebrock, 21 F.4th 494, 498 (7th Cir. 2021); United States v. Sutton, 962 F.3d 979, 984 (7th Cir. 2020). III. Analysis Hobbs has amended his complaint, and so the cour",uncertain,United States v. Sutton,United States,Sutton,962,F.3d,979,ca7,2020,,,,FALSE,,,VERIFIED,1.0,https://www.courtlistener.com/opinion/4763112/united-states-v-gene-sutton/,United States v. Gene Sutton,e697e44,approved,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Affs. v. Inclusive Communities Project, Inc., 576 U.S. 519 (U.S. 2015)","...nge ""discriminatory intent or motive,"" but rather ""practices that have a 'disproportionately adverse effect on minorities.'"" Texas Dep't of Hous. & Cmty. Affs. v. Inclusive Communities Project, Inc., 576 U.S. 519, 524 (2015) (quoting Ricci v. DeStefano, 557 U.S. 557, 577 (2009)). Specifically, he",uncertain,"Affs. v. Inclusive Communities Project, Inc.",Affs.,"Inclusive Communities Project, Inc.",576,U.S.,519,usjc,2015,,,,FALSE,,,VERIFIED,1.0,https://www.courtlistener.com/opinion/2959750/texas-dept-of-housing-and-community-affairs-v-inclusive-communities/,"Texas Dept. of Housing and Community Affairs v. Inclusive Communities Project, Inc.",e697e44,approved,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Ricci v. DeStefano, 557 U.S. 557 (U.S. 2009)","...ctices that have a 'disproportionately adverse effect on minorities.'"" Texas Dep't of Hous. & Cmty. Affs. v. Inclusive Communities Project, Inc., 576 U.S. 519, 524 (2015) (quoting Ricci v. DeStefano, 557 U.S. 557, 577 (2009)). Specifically, he now alleges that Coldwell Banker's practice of ""conce",uncertain,Ricci v. DeStefano,Ricci,DeStefano,557,U.S.,557,usjc,2009,,,,FALSE,,,,,,,,,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Farhan v. 2715 NMA LLC, 161 F.4th 475 (7th Cir. 2025)","...60 ¶ 18.] For an FHA disparate impact claim, plaintiffs ""must plead facts alleging a causal connection between a policy or action and a disparate impact on a protected class."" Farhan v. 2715 NMA LLC, 161 F.4th 475, 484–85 (7th Cir. 2025). Coldwell Banker argues that ""there is no Coldwell policy t",uncertain,Farhan v. 2715 NMA LLC,Farhan,2715 NMA LLC,161,F.4th,475,ca7,2025,,,,FALSE,,,POSSIBLE_MATCH,0.843,https://www.courtlistener.com/opinion/10747698/manal-farhan-v-2715-nma-llc/,Manal Farhan v. 2715 NMA LLC,e697e44,approved,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"O'Brien v. Caterpillar Inc., 900 F.3d 923 (7th Cir. 2018)","...isions ""may not amount to a policy in the absence of other evidence,"" unless the single decision causes significant disparities, i.e. by affecting large groups of people. O'Brien v. Caterpillar Inc., 900 F.3d 923, 929 (7th Cir. 2018). See also Inclusive Communities Project, Inc., 576 U.S. at 543 ",uncertain,O'Brien v. Caterpillar Inc.,O'Brien,Caterpillar Inc.,900,F.3d,923,ca7,2018,,,,FALSE,,,,,,,,,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Bloch v. Frischholz, 587 F.3d 771 (7th Cir. 2009)","... Rule 12(g)(2) prohibits successive motions. ERAMP concealment policy (SAC paragraph 26, Ex. I) is admitted by silence. No statistical evidence is required at the pleading stage. Bloch v. Frischholz, 587 F.3d 771, 784 (7th Cir. 2009). [Dkt. 67 at 4.] The court, however, denied dismissal of this c",uncertain,Bloch v. Frischholz,Bloch,Frischholz,587,F.3d,771,ca7,2009,,,,FALSE,,,,,,,,,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Fedynich v. Stalkfleet, 2025 WL 1444434 (N.D. Iowa May 20, 2025)","...¶ 28]. But ""a 'request for (re)construction or repair is more appropriately a request for a modification than an accommodation' and therefore is not actionable under the FHA."" Fedynich v. Stalkfleet, 2025 WL 1444434, at *14 (N.D. Iowa May 20, 2025) (quoting Weiss v. 2100 Condo. Ass'n, Inc., 941 F",uncertain,Fedynich v. Stalkfleet,Fedynich,Stalkfleet,2025,WL,1444434,iand,2025,5,20,,TRUE,1444434,,LIKELY_REAL,0.9,https://www.courtlistener.com/docket/67915412/115/fedynich-v-stalkfleet/,Fedynich v. Stalkfleet,e697e44,,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Weiss v. 2100 Condo. Ass'n, Inc., 941 F. Supp. 2d 1337 (S.D. Fla. 2013)","...modification than an accommodation' and therefore is not actionable under the FHA."" Fedynich v. Stalkfleet, 2025 WL 1444434, at *14 (N.D. Iowa May 20, 2025) (quoting Weiss v. 2100 Condo. Ass'n, Inc., 941 F. Supp. 2d 1337, 1344–45 (S.D. Fla. 2013) (collecting cases)). See also Fagundes v. Charter ",uncertain,"Weiss v. 2100 Condo. Association, Inc.",Weiss,"2100 Condo. Association, Inc.",941,F. Supp. 2d,1337,flsd,2013,,,,FALSE,,,VERIFIED,1.0,https://www.courtlistener.com/opinion/8724932/weiss-v-2100-condominium-assn/,Weiss v. 2100 Condominium Ass'n,e697e44,approved,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Watters v. Homeowners' Ass'n at Pres. at Bridgewater, 48 F.4th 779 (7th Cir. 2022)","...plaintiff had a disability; (2) the defendant was aware of disability; and (3) the defendant failed to reasonably accommodate the 5 disability."" Watters v. Homeowners' Ass'n at Pres. at Bridgewater, 48 F.4th 779, 789 (7th Cir. 2022) (emphasis added).4 Hobbs now explains that he requested: (a) doo",uncertain,Watters v. Homeowners' Association at Pres. at Bridgewater,Watters,Homeowners' Association at Pres. at Bridgewater,48,F.4th,779,ca7,2022,,,,FALSE,,,VERIFIED,1.0,https://www.courtlistener.com/opinion/8240500/tonca-watters-v-homeowners-association-at-the/,Tonca Watters v. Homeowners Association at the,e697e44,approved,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Kehoe v. Hous. Auth. of S. Bend, 2012 WL 1877740 (N.D. Ind. May 18, 2012)","...ops., L.P., 814 F.3d 1213, 1226 (11th Cir. 2016) (characterizing plaintiff's request for non-enforcement of no-threats eviction policy as accommodation); A.B. ex rel. Kehoe v. Hous. Auth. of S. Bend, 2012 WL 1877740, at *9 (N.D. Ind. May 18, 2012) (same, discussing HUD guidance). Even so, an acco",uncertain,Kehoe v. Hous. Auth. of S. Bend,Kehoe,Hous. Auth. of S. Bend,2012,WL,1877740,innd,2012,5,18,,TRUE,1877740,,POSSIBLE_MATCH,0.5461,https://www.courtlistener.com/docket/5411800/61/ab-v-housing-authority-of-south-bend/,AB v. Housing Authority of South Bend,e697e44,approved,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Servs., Inc. v. City of Milwaukee, 465 F.3d 737 (7th Cir. 2006)","...2 WL 1877740, at *9 (N.D. Ind. May 18, 2012) (same, discussing HUD guidance). Even so, an accommodation must be necessary because of the disability. Wisconsin Cmty. Servs., Inc. v. City of Milwaukee, 465 F.3d 737, 749 (7th Cir. 2006). This ""limits the accommodation duty so that not every rule tha",uncertain,"Services., Inc. v. City of Milwaukee","Services., Inc.",City of Milwaukee,465,F.3d,737,ca7,2006,,,,FALSE,,,VERIFIED,1.0,https://www.courtlistener.com/opinion/2999760/wisconsin-community-services-inc-v-city-of-milwaukee/,"Wisconsin Community Services, Inc. v. City of Milwaukee",e697e44,approved,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Hemisphere Bldg. Co., Inc. v. Vill. of Richton Park, 171 F.3d 437 (7th Cir. 1999)","...lleged his disability, and that Landlord Defendants could have been on notice of it. [Dkt. 52 at 8–9.] 6 money to spend on housing.'"" Id. (citing Hemisphere Bldg. Co., Inc. v. Vill. of Richton Park, 171 F.3d 437, 440 (7th Cir. 1999) (emphasis in original)). For example, in the context of a city's",uncertain,"Hemisphere Bldg. Co., Inc. v. Vill. of Richton Park","Hemisphere Bldg. Co., Inc.",Vill. of Richton Park,171,F.3d,437,ca7,1999,,,,FALSE,,,,,,,,,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Good Shepherd Manor Found., Inc. v. City of Momence, 323 F.3d 557 (7th Cir. 2003)","...r disabled people, the Seventh Circuit observed that ""[c]utting off water prevents anyone from living in a dwelling, not just handicapped people."" Good Shepherd Manor Found., Inc. v. City of Momence, 323 F.3d 557, 562 (7th Cir. 2003). It therefore rejected the ""principle that because a rule, poli",uncertain,"Good Shepherd Manor Found., Inc. v. City of Momence","Good Shepherd Manor Found., Inc.",City of Momence,323,F.3d,557,ca7,2003,,,,FALSE,,,,,,,,,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Wetzel v. Glen St. Andrew Living Cmty., LLC, 901 F.3d 856 (7th Cir. 2018)","...ed allege only ""that: (1) [he] engaged in protected activity; (2) [he] suffered an adverse action; and (3) there was a causal connection between the two."" Wetzel v. Glen St. Andrew Living Cmty., LLC, 901 F.3d 856, 868 (7th Cir. 2018). By alleging that threatening conduct followed ""complain[ts] of",uncertain,"Wetzel v. Glen St. Andrew Living Cmty., LLC",Wetzel,"Glen St. Andrew Living Cmty., LLC",901,F.3d,856,ca7,2018,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/8443663/wetzel-v-glen-st-andrew-living-cmty-llc/,"Wetzel v. Glen St. Andrew Living Cmty., LLC",fbdbb4a,approved,,
Hobbs_v._Goncharko_USA_16_January_2026.pdf,"Reyes v. Fairfield Props., 661 F. Supp. 2d 249 (E.D.N.Y. 2009)","..."" [Dkt. 66 at 5.] But that speaks to their motive, which is ""not [a] proper consideration[] on a motion to dismiss and should be left for a later stage of the proceedings."" Reyes v. Fairfield Props., 661 F. Supp. 2d 249, 267 (E.D.N.Y. 2009). See also Herndon v. Hous. Auth. of S. Bend, Indiana, 67",uncertain,Reyes v. Fairfield Props.,Reyes,Fairfield Props.,661,F. Supp. 2d,249,nyed,2009,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/2373070/reyes-ex-rel-reyes-v-fairfield-properties/,Reyes Ex Rel. Reyes v. Fairfield Properties,3fbf7a8,approved,,
NAOC_v._Indiana_Imports_USA_15_January_2026.pdf,"Myers v. Samsung Sdi Co., 143 F.4th 757 (7th Cir. 2025)","...vity there; they may concern events and conduct anywhere in the world."" Ford Motor Co. v. Montana Eighth Jud. Dist. Ct., 592 U.S. 351, 358 (2021); see also B.D. by & through Myers v. Samsung Sdi Co., 143 F.4th 757, 765 (7th Cir. 2025) (""A court with general personal jurisdiction over a defendant ",likely_real,Myers v. Samsung Sdi Co.,Myers,Samsung Sdi Co.,143,F.4th,757,ca7,2025,,,,FALSE,,,POSSIBLE_MATCH,0.6853,https://www.courtlistener.com/opinion/10641163/b-d-v-samsung-sdi-co-ltd/,"B. D. v. Samsung SDI Co., Ltd.",e64568a,approved,correct document,
NAOC_v._Indiana_Imports_USA_15_January_2026.pdf,"Schoeps v. Sompo Holdings, Inc., 160 F.4th 815 (7th Cir. 2025)","...facie case showing that this Court has personal jurisdiction over Salama and Hussein in this (or any other) case. That is all Plaintiffs have to do at this stage. See Schoeps v. Sompo Holdings, Inc., 160 F.4th 815, 826 (7th Cir. 2025) (""The plaintiffs bear the burden of establishing personal juri",likely_real,"Schoeps v. Sompo Holdings, Inc.",Schoeps,"Sompo Holdings, Inc.",160,F.4th,815,ca7,2025,,,,FALSE,,,POSSIBLE_MATCH,0.825,https://www.courtlistener.com/opinion/10740227/julius-h-schoeps-v-sompo-holdings-inc/,"Julius H. Schoeps v. Sompo Holdings, Inc.",e697e44,approved,,
NAOC_v._Indiana_Imports_USA_15_January_2026.pdf,"Schaefer v. Universal Scaffolding & Equip., LLC, 839 F.3d 599 (7th Cir. 2016)","...e way in their brief. Despite the fact that ""[p]erfunctory and undeveloped arguments are waived, as are arguments unsupported by legal authority,"" see Schaefer v. Universal Scaffolding & Equip., LLC, 839 F.3d 599, 607 (7th Cir. 2016) (citing United States v. Hook, 471 F.3d 766, 775 (7th Cir. 2006",likely_real,"Schaefer v. Universal Scaffolding & Equip., LLC",Schaefer,"Universal Scaffolding & Equip., LLC",839,F.3d,599,ca7,2016,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/4303315/schaefer-v-universal-scaffolding-equipment-llc/,"Schaefer v. Universal Scaffolding & Equipment, LLC",e64568a,approved,,
